CustomerID,Gender,Age,Annual Income ($),Spending Score (1-100),Profession,Work Experience,Family Size
1815,Male,87,115699.0,61,Healthcare,9,1
1816,Male,33,149609.0,44,Executive,9,2
1817,Female,29,165254.0,7,Executive,9,7
1818,Male,43,50418.0,49,Healthcare,5,1
1819,Male,43,103531.0,90,Artist,10,5
1820,Female,66,184060.0,98,Artist,10,5
1821,Male,23,75961.0,70,Executive,5,7
1822,Male,87,174163.0,28,Artist,4,2
1823,Female,81,105255.0,54,Executive,8,3
1824,Male,42,51860.0,4,Lawyer,4,5
1825,Female,32,185218.0,83,Healthcare,4,6
1826,Male,7,189709.0,18,Artist,6,6
1827,Female,91,134665.0,66,Artist,7,2
1828,Male,95,91352.0,9,Doctor,7,3
1829,Female,10,154623.0,21,Artist,6,6
1830,Female,20,113767.0,88,Artist,6,2
1831,Male,5,160469.0,61,Lawyer,8,1
1832,Female,84,99418.0,27,Artist,4,2
1833,Male,54,56215.0,34,Healthcare,10,4
1834,Male,12,55639.0,63,Healthcare,8,1
1835,Female,90,62504.0,99,Artist,10,4
1836,Female,19,151382.0,38,Lawyer,1,1
1837,Female,91,156574.0,96,Marketing,0,7
1838,Female,90,60998.0,35,Entertainment,1,7
1839,Female,60,108509.0,36,Doctor,0,2
1840,Female,68,85540.0,49,Homemaker,9,1
1841,Female,43,73915.0,47,Artist,11,2
1842,Male,52,148901.0,77,Healthcare,4,4
1843,Male,81,152602.0,91,Entertainment,0,1
1844,Female,54,58999.0,22,Entertainment,7,3
1845,Female,43,133740.0,37,Artist,5,4
1846,Female,20,113217.0,41,Lawyer,9,1
1847,Female,71,60209.0,46,Artist,1,3
1848,Female,26,145491.0,72,Entertainment,9,5
1849,Female,75,61393.0,65,Doctor,7,5
1850,Female,52,133252.0,55,Artist,1,1
1851,Female,40,187234.0,14,Doctor,0,5
1852,Male,5,145563.0,60,Entertainment,9,6
1853,Female,46,165810.0,38,Healthcare,3,5
1854,Male,98,125181.0,30,Artist,0,7
1855,Female,84,56809.0,96,Healthcare,1,2
1856,Male,35,69419.0,68,Healthcare,9,1
1857,Female,78,70689.0,54,Artist,1,4
1858,Male,64,55011.0,53,Artist,1,7
1859,Female,98,87955.0,79,Engineer,0,2
1860,Male,66,153660.0,24,Healthcare,0,5
1861,Male,32,104494.0,28,Healthcare,6,4
1862,Male,22,184443.0,44,Executive,3,7
1863,Female,17,150778.0,35,Entertainment,1,7
1864,Female,22,88729.0,81,Engineer,1,1
1865,Male,9,151902.0,18,Artist,0,2
1866,Male,24,51604.0,4,Artist,0,2
1867,Female,8,157316.0,75,Artist,9,3
1868,Female,52,125508.0,15,Artist,1,6
1869,Male,62,186157.0,54,Healthcare,1,1
1870,Female,37,169381.0,45,Entertainment,0,4
1871,Male,68,110195.0,47,Homemaker,9,2
1872,Female,63,81199.0,80,Entertainment,1,2
1873,Female,15,58459.0,67,Executive,0,6
1874,Female,44,173682.0,89,Artist,12,6
1875,Male,18,162983.0,16,Entertainment,0,6
1876,Male,30,94480.0,1,Executive,0,4
1877,Female,69,168710.0,80,Doctor,1,4
1878,Male,16,150193.0,83,Engineer,2,2
1879,Female,71,91823.0,74,Artist,1,4
1880,Female,24,173091.0,24,Entertainment,6,2
1881,Male,57,102692.0,94,Healthcare,0,2
1882,Male,97,156812.0,77,Healthcare,0,6
1883,Male,68,51468.0,48,Artist,0,3
1884,Female,11,114071.0,37,Healthcare,0,2
1886,Male,68,129971.0,61,Artist,8,3
1887,Female,69,104160.0,77,Engineer,4,4
1888,Female,77,124995.0,66,Healthcare,0,1
1889,Female,73,180437.0,50,Entertainment,1,5
1890,Female,19,134644.0,96,Executive,1,2
1891,Female,1,130089.0,67,Artist,0,5
1892,Male,71,149318.0,27,Artist,4,1
1893,Male,6,125591.0,79,Healthcare,8,6
1894,Female,68,173047.0,17,Healthcare,0,3
1895,Female,39,61298.0,91,Artist,0,5
1896,Male,75,132993.0,55,Entertainment,8,2
1897,Female,65,72313.0,36,Lawyer,1,5
1898,Female,30,84885.0,9,Entertainment,6,5
1899,Male,46,126228.0,95,Marketing,8,2
1900,Male,40,51199.0,29,Executive,7,7
1901,Female,40,54631.0,70,Artist,0,6
1902,Female,20,131810.0,16,Healthcare,5,7
1903,Male,88,138482.0,59,Marketing,8,4
1904,Male,85,74081.0,87,Healthcare,4,3
1905,Male,94,112426.0,54,Engineer,9,6
1907,Female,68,53552.0,97,Marketing,7,6
1908,Male,15,142147.0,78,Artist,8,4
1909,Male,4,180324.0,41,Artist,9,2
1910,Male,59,149067.0,78,Doctor,9,7
1911,Male,32,184408.0,38,Entertainment,6,7
1912,Female,8,59116.0,45,Artist,10,6
1913,Female,92,174786.0,94,Executive,4,3
1914,Male,9,71076.0,2,Artist,8,1
1915,Female,41,56837.0,4,Healthcare,8,4
1916,Female,18,134752.0,47,Engineer,6,5
1917,Female,78,112887.0,80,Entertainment,9,6
1918,Female,0,73128.0,74,Artist,7,5
1919,Female,11,152765.0,17,Healthcare,8,1
1920,Female,36,140637.0,19,Executive,8,7
1921,Male,46,137973.0,50,Healthcare,7,7
1922,Female,95,126791.0,34,Artist,6,4
1923,Female,97,75125.0,89,Executive,8,3
1924,Male,2,101718.0,11,Executive,8,3
1925,Female,94,69654.0,30,Homemaker,4,4
1926,Female,0,105935.0,46,Doctor,4,5
1927,Male,3,74607.0,69,Healthcare,6,1
1928,Male,77,151985.0,29,Healthcare,4,7
1929,Male,70,76892.0,64,Executive,5,2
1930,Male,58,87602.0,25,Executive,5,3
1931,Male,72,182317.0,46,Healthcare,8,6
1932,Male,90,158280.0,92,Executive,6,7
1934,Female,87,128153.0,42,Artist,7,6
1935,Male,64,142612.0,58,Doctor,4,6
1936,Female,15,180163.0,9,Doctor,10,7
1937,Female,14,68009.0,17,Artist,9,3
1938,Male,54,166183.0,65,Artist,7,6
1939,Male,76,132537.0,44,Doctor,5,3
1940,Female,76,146308.0,49,Artist,5,1
1941,Female,52,63454.0,38,Artist,5,5
1942,Male,96,110519.0,6,Artist,9,4
1943,Female,55,66728.0,50,Healthcare,10,5
1944,Female,54,170638.0,64,Artist,4,5
1945,Male,19,129635.0,100,Artist,6,4
1946,Male,29,133587.0,74,Marketing,5,3
1947,Male,96,126225.0,47,Engineer,7,4
1948,Female,20,148776.0,21,Artist,8,5
1949,Female,91,142602.0,64,Lawyer,7,6
1950,Male,37,102413.0,38,Healthcare,5,5
1951,Male,42,68765.0,69,Entertainment,4,1
1952,Male,1,57522.0,75,Artist,10,5
1953,Female,58,149237.0,80,Entertainment,8,6
1954,Female,42,184844.0,24,Entertainment,6,1
1955,Female,48,131656.0,45,Lawyer,9,6
1956,Female,11,181026.0,39,Marketing,6,2
1957,Male,59,101698.0,87,Artist,9,3
1958,Female,45,152560.0,32,Entertainment,9,2
1959,Male,73,142502.0,97,Doctor,5,1
1960,Female,85,155432.0,21,Engineer,4,6
1961,Female,70,108544.0,49,Entertainment,4,5
1962,Female,52,106530.0,46,Engineer,7,2
1963,Male,70,124359.0,51,Homemaker,7,7
1964,Female,88,146970.0,90,Artist,7,6
1965,Male,61,182176.0,96,Artist,9,5
1966,Female,46,114435.0,34,Artist,8,3
1967,Male,65,134213.0,32,Homemaker,8,4
1968,Female,84,115580.0,73,Entertainment,8,5
1969,Female,76,124034.0,88,Executive,10,2
1970,Male,31,67894.0,42,Doctor,9,1
1971,Male,55,107099.0,89,Executive,4,6
1972,Male,45,140263.0,88,Entertainment,10,5
1973,Male,98,104249.0,12,Engineer,5,2
1974,Male,40,168821.0,36,Executive,4,5
1975,Female,14,153145.0,59,Healthcare,8,6
1976,Female,41,128960.0,43,Executive,9,4
1977,Male,60,127438.0,82,Engineer,7,2
1978,Male,60,125968.0,100,Lawyer,8,2
1979,Male,84,104589.0,85,Artist,10,2
1980,Male,0,165321.0,93,Doctor,8,1
1981,Female,10,86925.0,76,Artist,7,2
1982,Female,62,149797.0,19,Artist,5,6
1983,Male,33,137094.0,68,Lawyer,4,1
1984,Female,52,55395.0,41,Marketing,10,1
1985,Female,2,153622.0,51,Lawyer,6,6
1986,Male,27,74050.0,44,Entertainment,8,1
1987,Female,4,68094.0,61,Doctor,4,7
1988,Male,63,59244.0,80,Artist,7,1
1989,Female,54,118944.0,77,Artist,4,4
1990,Female,47,75293.0,55,Doctor,6,7
1991,Female,30,166983.0,69,Artist,7,3
1992,Female,97,129444.0,96,Entertainment,5,6
1993,Male,94,181183.0,24,Marketing,9,3
1994,Female,64,175254.0,100,Artist,9,5
1995,Female,19,54121.0,89,Engineer,6,3
1996,Female,71,184387.0,40,Artist,8,7
1997,Female,91,73158.0,32,Doctor,7,7
1998,Male,87,90961.0,14,Healthcare,9,2
1999,Male,77,182109.0,4,Executive,7,2
2000,Male,90,110610.0,52,Entertainment,5,2
